,VENDOR_ID,STATUS,TRACKING_SOURCE,TRACKING_ID,DATE_OF_BIRTH,EMAIL_ADDRESS,CITIZENSHIP_CONFIRMED,SALUTATION,FIRST_NAME,MIDDLE_NAME,LAST_NAME,NAME_SUFFIX,HOME_ADDRESS,HOME_UNIT,HOME_CITY,HOME_COUNTY,HOME_STATE,HOME_ZIP_CODE,MAILING_ADDRESS,MAILING_UNIT,MAILING_CITY,MAILING_COUNTY,MAILING_STATE,MAILING_ZIP_CODE,PARTY,RACE,PHONE,PHONE_TYPE,OPT_IN_TO_VENDOR_EMAIL,OPT_IN_TO_VENDOR_SMS,OPT_IN_TO_PARTNER_EMAIL,OPT_IN_TO_PARTNER_SMSROBOCALL,VOLUNTEER_FOR_VENDOR,VOLUNTEER_FOR_PARTNER,PRE_REGISTERED,REGISTRATION_DATE,FINISH_WITH_STATE,BUILT_VIA_API,SUBMITTED_VIA_STATE_API,REGISTRATION_SOURCE,SHIFT_ID,SHIFT_TYPE,OFFICE,VENDOR_A_SHIFT_ID,SALUTATION_STANDARDIZED,HAS_MAILING_ADDRESS_STANDARDIZED,HAS_STATE_LICENSE_STANDARDIZED,HAS_SSN_STANDARDIZED,PREDICTED_GENDER,ORG,EVC_ID,PROGRAM_STATE,PARTNER_ID,FIELD_START,FIELD_END,Unnamed: 0,vendor_id,status,tracking_source,tracking_id,date_of_birth,email_address,citizenship_confirmed,salutation,first_name,middle_name,last_name,name_suffix,home_address,home_unit,home_city,home_county,home_state,home_zip_code,mailing_address,mailing_unit,mailing_city,mailing_county,mailing_state,mailing_zip_code,party,race,phone,phone_type,opt_in_to_vendor_email,opt_in_to_vendor_sms,opt_in_to_partner_email,opt_in_to_partner_smsrobocall,volunteer_for_vendor,volunteer_for_partner,pre_registered,registration_date,finish_with_state,built_via_api,submitted_via_state_api,registration_source,shift_id,shift_type,office,vendor_a_shift_id,salutation_standardized,has_mailing_address_standardized,has_state_license_standardized,has_ssn_standardized,predicted_gender,org,evc_id,program_state,partner_id,field_start,field_end
69,a7c95631-ed93-43a3-a37d-32dacff64246,Step 3,VPEPYQtyy,xRSfZFdvc,1935-01-20,laurencook5yahoo.com,True,Mr.,Lisa,Charles,Barnett,III,40731 Michael Shore Apt. 418,0.0,South David,county_2,IA,49485.0,73979 Mcdowell Ranch,6.0,Hutchinsonfurt,county_7,MN,82628.0,democrat,nativeAmerican,(833)659-9281x68502,other,False,False,True,False,False,False,False,2022-01-01 00:00:00,True,True,True,Tablet,4487.0,7763.0,office_4,5478.0,Mr.,True,True,False,male,org_4,pbejpIYoe,WA,3279.0,2022-10-15 00:00:00,2022-10-15 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,8a26cf8f-5ff7-4c16-ad42-4e988e2cab60,Step 3,wcifgzOnX,zcbOAyhnE,1979-10-20,megan01yahoo.com,False,Miss,Thomas,Lisa,Ballard,DDS,62111 David Lock Suite 581,9.0,South Brent,county_7,FL,83326.0,640 Brian Spring Suite 056,6.0,Stephanieport,county_4,VI,13109.0,democrat,hispanic,819.143.6402x68209,landline,True,False,True,True,True,True,True,2022-05-28 00:00:00,False,False,True,API,6167.0,1596.0,office_1,856.0,Ind.,True,True,False,male,org_3,GsJNOSmJR,LA,8225.0,2022-01-09 00:00:00,2022-01-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,062c215e-d709-4000-ae67-72f44d6013aa,Step 3,EKqRrpDTD,xHNDQpJIk,1969-07-29,stephanie56gmail.com,False,Mx.,David,Carly,Weber,II,679 Gentry Point,5.0,East Jesus,county_3,MT,59634.0,264 Hudson Lodge Suite 450,6.0,East Shawnville,county_1,MN,42773.0,independent,asian,001-625-189-7693x7190,landline,True,True,False,True,False,False,True,2021-11-09 00:00:00,True,False,False,API,81.0,7899.0,office_4,3652.0,Dr.,True,True,True,male,org_4,KMUFDWrfG,IL,9390.0,2022-03-28 00:00:00,2022-03-28 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,f6adde3b-497d-4418-9ac0-362b9106f4eb,Step 3,BMBPgIlPM,oNOieDfMj,1972-02-25,hernandezjamesyahoo.com,False,Ms.,Damon,Matthew,Kim,PhD,5000 Jamie Centers Suite 833,3.0,North Anthonyfurt,county_2,MT,74334.0,800 David Well Apt. 314,8.0,Danielburgh,county_5,ID,97002.0,independent,nativeAmerican,(001)770-9035,other,True,True,False,True,False,True,True,2022-01-20 00:00:00,True,False,True,Web,1913.0,4474.0,office_3,5305.0,Mx.,True,False,True,female,org_4,ChFzPuTdD,AZ,7037.0,2022-05-03 00:00:00,2022-05-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,84c29c25-54fd-4c86-8f0d-f6f1f5944ecb,Step 3,gjHSRzMxc,SAFyWVffF,1970-03-05,yhortonhotmail.com,True,Dr.,Phillip,Mary,Salazar,DDS,879 Fisher Streets Apt. 892,3.0,Lake Jason,county_1,AR,55474.0,8725 Anderson Avenue,0.0,Gutierrezberg,county_3,WA,74027.0,republican,other,(112)333-1503,landline,True,False,False,False,False,False,True,2022-03-15 00:00:00,True,False,False,Web,3972.0,2144.0,office_4,3932.0,Ind.,True,False,False,male,org_3,SFHclKpfw,AK,7853.0,2022-09-05 00:00:00,2022-09-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,e5f6e0d2-6b7d-47cd-8ea7-1176b5cbe10f,Step 3,ZsQkfRitK,zxJFeWNqR,1970-04-10,david895hotmail.com,True,Dr.,Amanda,Paige,Munoz,DDS,009 Sims Islands Apt. 784,7.0,Tamifurt,county_6,AL,74119.0,73879 Daniel Lock Apt. 696,2.0,Bucktown,county_7,MT,83304.0,republican,nativeAmerican,138-440-0505x4663,mobile,False,False,True,False,False,False,False,2022-04-28 00:00:00,False,True,True,Web,7710.0,8844.0,office_1,1558.0,Dr.,False,True,False,male,org_3,ImOIVBfPh,SD,3175.0,2021-11-11 00:00:00,2021-11-11 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,512b2a11-5842-4613-968d-bc6882f8d0d1,Step 3,hUfnvJrVf,ODqsfLQOh,1931-11-05,weberravenyahoo.com,False,Dr.,Michael,Thomas,Shaw,DVM,2566 Taylor Port,6.0,South Richardtown,county_8,LA,27373.0,42885 Vicki Knoll,3.0,Albertshire,county_6,MA,89061.0,republican,black,(460)314-9047x67715,landline,False,False,False,True,False,True,True,2022-09-21 00:00:00,True,False,False,API,5821.0,7691.0,office_1,9000.0,Miss,True,True,True,other,org_2,OidkQQfna,KS,8765.0,2022-07-17 00:00:00,2022-07-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,71d0b236-3a89-4c34-8a16-490d04e95bdd,Step 3,exJCRrUtt,PeicleYBm,1910-08-20,shannon40hotmail.com,True,Dr.,Ryan,Andrew,Kim,IV,47582 Moore Haven Apt. 346,0.0,Garcialand,county_4,AR,57718.0,4311 Bates Mountains Suite 677,3.0,Lake Christopherburgh,county_7,MN,90740.0,democrat,hispanic,699.770.3189x25957,mobile,True,False,False,True,False,True,False,2022-07-08 00:00:00,True,True,False,Tablet,4790.0,8256.0,office_1,4164.0,Ms.,True,False,True,other,org_3,zUgKXooZs,AR,1439.0,2022-04-01 00:00:00,2022-04-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,91054c72-cb3c-470d-a46d-f2ef8f8cf839,Step 3,AMWhyvwRv,NFLOpYVSr,1915-04-28,angelaolson4hotmail.com,False,Dr.,Margaret,Adam,Cole,II,60045 Johnson Meadows,1.0,Boydborough,county_5,UT,68083.0,531 Margaret Curve,3.0,Richardborough,county_3,UT,807.0,independent,asian,586-679-2214x533,other,True,True,False,True,True,False,True,2022-07-04 00:00:00,False,False,False,Web,3473.0,4783.0,office_5,2033.0,Ms.,False,False,True,other,org_3,gmZMDGRIJ,OR,374.0,2021-12-31 00:00:00,2021-12-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,992b2e20-2781-4f6b-a04f-5d872ef2e6aa,Step 3,NmfZGzIyM,aFcKkCWmz,2006-07-10,velazquezdawngmail.com,True,Mr.,Joseph,Debbie,James,Jr.,2036 Alicia Alley,8.0,West Roytown,county_8,FL,23168.0,4095 Daniel Square,4.0,East Davidton,county_5,SC,79251.0,republican,unknown,+1-968-123-7069,landline,True,True,False,True,False,False,True,2022-08-14 00:00:00,False,True,True,Tablet,3613.0,8092.0,office_6,4979.0,Ind.,False,True,True,female,org_2,iMOUoOtQX,CT,9994.0,2022-05-17 00:00:00,2022-05-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,57f2ed23-48b2-4dcd-ab7b-fa00844aec21,Step 3,uikEvxUle,AJsGqZRTA,1972-10-08,amandasuarezgmail.com,False,Dr.,William,Calvin,King,MD,33377 Howard Squares Apt. 398,1.0,West Sarah,county_4,CO,36105.0,268 Jones Court Suite 587,3.0,South Susan,county_6,NH,91615.0,republican,unknown,001-479-792-7989x8747,landline,False,False,False,False,True,False,False,2022-09-11 00:00:00,True,True,True,API,1004.0,5451.0,office_8,2056.0,Misc.,False,True,True,male,org_2,NriDYdZxH,NC,8624.0,2022-10-06 00:00:00,2022-10-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,7f5a2b17-e888-488f-a926-8b41d6448723,Step 3,XcPTFsWrE,FbPRPbMbA,1979-08-13,philipsimongmail.com,True,Dr.,Benjamin,Pamela,Coleman,V,4582 Medina Drive,5.0,Lake Markborough,county_2,VA,72924.0,117 Evans Garden,1.0,Catherineburgh,county_4,UT,86965.0,republican,black,722-445-5484x695,other,True,True,True,True,True,False,True,2022-11-05 00:00:00,False,False,True,Tablet,1563.0,7451.0,office_2,655.0,Mx.,True,False,False,other,org_2,MDcYVuhks,ME,4105.0,2021-11-17 00:00:00,2021-11-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,c838892b-1afa-4aff-a5da-50e20585f1c6,Step 3,hmVXpGIuT,ckoRcsahM,1956-07-01,iwhitehead3gmail.com,True,Mr.,James,Raymond,Rice,DDS,24864 Savage Lakes Apt. 902,0.0,Dawnberg,county_3,FL,74099.0,528 Thomas Rue,7.0,Lewisberg,county_4,AK,47133.0,democrat,asian,347-763-4402,landline,True,True,True,False,True,False,False,2022-11-01 00:00:00,True,True,True,Web,5371.0,932.0,office_2,8333.0,Ms.,True,True,False,male,org_1,WwibCpSUs,MS,7990.0,2021-11-20 00:00:00,2021-11-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,0c2c67f2-400a-45f7-a162-2fd180a04f2f,Step 2,aAPolySRE,iBSseQlWY,1914-04-10,evillanuevahotmail.com,True,Mr.,Michael,Theresa,Pearson,V,9951 Chase Brooks Apt. 204,4.0,North Dawntown,county_6,KY,14436.0,260 Jeff Estates Suite 809,4.0,East Brendaton,county_4,WY,88062.0,democrat,unknown,(902)193-3451,other,True,False,True,False,True,True,True,2022-05-16 00:00:00,False,True,True,Tablet,6339.0,4648.0,office_1,1384.0,Ms.,False,True,False,male,org_3,IXtQcWtfE,NY,2295.0,2022-06-30 00:00:00,2022-06-30 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,2cb35c31-0d7a-428d-989c-0c1e9301ee1a,Step 2,JxvOAwMFl,LSZXmtBwm,2005-10-15,roberta939hotmail.com,False,Ms.,Karen,Cynthia,Rogers,MD,950 Clarke Meadow Suite 043,6.0,New Jefffort,county_3,MN,61859.0,780 John Crescent Apt. 233,4.0,New Davidton,county_3,WA,1382.0,independent,black,001-093-559-9049,mobile,False,False,False,False,True,True,True,2022-04-07 00:00:00,False,True,False,API,2306.0,2667.0,office_5,3705.0,Ind.,False,True,True,female,org_4,xnBUeehkw,WA,6410.0,2022-04-13 00:00:00,2022-04-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,50430ef4-39db-43c8-a779-3c9337c64274,Step 2,ZxtfyVgRi,qguzFCtew,1955-05-21,rosaleskathryn7yahoo.com,False,Mx.,Christopher,Bridget,Cabrera,DVM,140 Sarah Oval,8.0,East Luis,county_6,OR,1504.0,21530 Montgomery Cliff Suite 966,4.0,Angelaport,county_8,MT,55268.0,republican,other,151-808-0722,landline,True,True,False,True,True,True,True,2022-01-02 00:00:00,False,True,False,Tablet,8363.0,8216.0,office_7,7198.0,Misc.,True,True,False,female,org_4,KMRFexIdp,NV,6863.0,2021-12-06 00:00:00,2021-12-06 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,d60fb4b1-9968-4190-9d96-0f98b37be14e,Step 2,oCKhXfTRc,sTlTDdzSF,1923-05-26,marc674hotmail.com,True,Dr.,Meghan,Regina,Martinez,PhD,297 Rebecca Neck Suite 767,7.0,Victorport,county_3,FL,21173.0,547 Alexander Crescent,4.0,Timothyfurt,county_1,LA,81644.0,independent,other,(834)892-6496x1886,other,False,True,True,True,False,False,False,2022-08-28 00:00:00,False,False,True,API,6794.0,4172.0,office_2,1140.0,Mx.,True,True,False,male,org_4,RFaNafZFp,NJ,7043.0,2022-01-23 00:00:00,2022-01-23 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,7a8d8aa4-1650-4710-951e-3a311116bce7,Step 2,eixXiOnQX,ZFVIXYmCS,1991-01-17,sreid3hotmail.com,False,Mr.,Joel,Christopher,Ferrell,II,404 Lori Park Suite 444,4.0,Hughesmouth,county_4,PA,45972.0,07692 Shaw Forges,6.0,Douglasville,county_4,NM,21521.0,independent,asian,814.393.8076,landline,False,False,True,False,True,True,False,2022-07-13 00:00:00,True,True,True,Web,6244.0,2417.0,office_7,682.0,Dr.,False,False,False,male,org_3,fmpMfcpiR,MS,5661.0,2022-07-13 00:00:00,2022-07-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,8918b682-4f4a-453e-b430-051376e31f5a,Step 2,nRWnUZBBG,bLLdAHLlg,1997-02-14,hdiaz5gmail.com,False,Dr.,Kyle,Nancy,Gutierrez,IV,07067 Clark Radial Apt. 040,5.0,Savannahland,county_4,VI,64784.0,95672 Foster Crossing,4.0,North Christophermouth,county_7,IL,91288.0,democrat,nativeAmerican,+1-707-457-2547x876,landline,False,True,False,True,True,False,False,2022-02-14 00:00:00,False,False,False,API,1381.0,9599.0,office_2,1165.0,Dr.,True,False,True,male,org_1,ZfRZPcisy,IN,5397.0,2022-04-25 00:00:00,2022-04-25 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,c5ce51e0-036e-42cb-8fb9-a0255c85aadd,Step 2,zMjTdMPAe,ukHHpgqZq,1953-06-03,rle4yahoo.com,True,Misc.,Adam,Melinda,Curry,MD,6697 Butler Avenue,4.0,North Victoriastad,county_4,IL,12585.0,5015 White Shoals Apt. 447,8.0,Kellymouth,county_8,NE,51243.0,democrat,black,821-567-9166,landline,False,True,False,True,False,False,False,2022-03-25 00:00:00,False,False,False,Tablet,9931.0,1360.0,office_1,2826.0,Miss,False,True,True,female,org_4,XtzSpQBZG,KY,9923.0,2022-03-31 00:00:00,2022-03-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,16307675-736f-4edd-b1f4-14f3c51fa8e2,Step 2,NlQNLReYT,wAIENKyra,2006-01-17,rachelwellshotmail.com,True,Dr.,Zachary,Thomas,Henderson,MD,6606 Gonzalez Lock,8.0,Annberg,county_8,ND,69060.0,591 Chapman Cape,1.0,Lake Brandy,county_8,KY,57973.0,democrat,other,950-794-4833,landline,False,True,True,False,True,False,True,2022-09-08 00:00:00,False,False,False,API,907.0,5423.0,office_1,6072.0,Miss,False,True,False,male,org_3,XSrnOLyks,NV,6028.0,2021-12-21 00:00:00,2021-12-21 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,0105b3ca-da02-47d9-aae0-539270c5850e,Step 2,jFBfAJlZs,oTTgXfHZp,1985-04-17,dnelson6hotmail.com,False,Mx.,Jeff,Stacey,Lopez,IV,54617 Thomas Turnpike Suite 373,6.0,Saraborough,county_4,TX,25345.0,678 Byrd Turnpike Apt. 034,0.0,Gouldstad,county_6,IN,45382.0,independent,black,+1-988-552-7631x745,mobile,False,True,False,False,True,True,True,2022-03-11 00:00:00,False,True,True,Tablet,8867.0,1572.0,office_3,5470.0,Dr.,False,True,True,other,org_3,IWyUNKuDZ,IN,1702.0,2022-05-29 00:00:00,2022-05-29 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,6921b029-3c8c-45e2-843d-59cfca4464b0,Step 2,TrtasTGMF,pjiUWmLtS,1996-05-23,desiree552hotmail.com,False,Dr.,Peter,Joshua,Owens,III,17225 Martin River,0.0,Dariusberg,county_8,PA,67060.0,067 Bird Knolls Apt. 460,0.0,Wilsonhaven,county_1,DE,90344.0,independent,unknown,2562293202,other,False,True,False,False,True,True,False,2022-08-31 00:00:00,False,True,True,Tablet,5939.0,318.0,office_2,2216.0,Dr.,False,True,False,male,org_5,YuzCdfNDw,NJ,1253.0,2022-06-13 00:00:00,2022-06-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,9c97beb6-47a1-499f-be01-75817a50355e,Step 2,JRlkiPVOY,YlOqZTfOr,1950-11-03,lisa744yahoo.com,False,Mx.,Tammy,Jennifer,Ray,IV,165 Davis Forest Suite 878,1.0,West Kristenshire,county_2,AZ,4214.0,767 Kyle Junction,0.0,Littlemouth,county_4,DE,84542.0,democrat,nativeAmerican,001-739-946-9574x4691,landline,True,True,False,False,False,False,False,2022-03-29 00:00:00,True,False,True,API,8749.0,1259.0,office_2,7176.0,Dr.,False,True,True,female,org_2,hbORIFbEl,MT,1815.0,2022-10-23 00:00:00,2022-10-23 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,e094b53a-cd33-4aa6-be14-92482461e6b6,Step 2,UHhxfTgmK,sDHtUfSFM,1992-03-22,bwalton1gmail.com,True,Mrs.,Amber,Samantha,Weeks,DDS,5268 Rollins Crossing Apt. 550,0.0,West Kimberly,county_4,SD,27726.0,46123 Bartlett Harbors Suite 205,1.0,New Jonborough,county_7,TN,87043.0,independent,other,+1-734-365-0977x87576,landline,True,True,True,True,True,True,True,2022-08-04 00:00:00,True,True,True,API,7724.0,441.0,office_2,4933.0,Ind.,True,False,False,male,org_1,ScexbpQkx,CO,2756.0,2022-09-13 00:00:00,2022-09-13 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,c3cc5cf6-3e0d-4447-909f-d27e2f9afa2c,Step 2,VRNiGoTPV,bckQStzEa,1930-09-06,reginald445gmail.com,True,Mrs.,Mitchell,James,Kelly,Jr.,730 Mark Bypass,3.0,Butlerborough,county_5,WA,3307.0,614 Robert Isle Apt. 246,2.0,Reyesfurt,county_2,CT,24712.0,independent,asian,(680)445-2459x42405,other,True,False,True,True,False,True,True,2022-05-28 00:00:00,True,False,True,API,4836.0,7122.0,office_5,3314.0,Dr.,False,False,False,male,org_3,UnarRdcbS,GA,8117.0,2022-03-20 00:00:00,2022-03-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,a7c95631-ed93-43a3-a37d-32dacff64246,Step 2,VPEPYQtyy,xRSfZFdvc,1935-01-20,laurencook5yahoo.com,True,Mr.,Lisa,Charles,Barnett,III,40731 Michael Shore Apt. 418,0.0,South David,county_2,IA,49485.0,73979 Mcdowell Ranch,6.0,Hutchinsonfurt,county_7,MN,82628.0,democrat,nativeAmerican,(833)659-9281x68502,other,False,False,True,False,False,False,False,2022-01-01 00:00:00,True,True,True,Tablet,4487.0,7763.0,office_4,5478.0,Mr.,True,True,False,male,org_4,pbejpIYoe,WA,3279.0,2022-10-15 00:00:00,2022-10-15 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,8a26cf8f-5ff7-4c16-ad42-4e988e2cab60,Step 2,wcifgzOnX,zcbOAyhnE,1979-10-20,megan01yahoo.com,False,Miss,Thomas,Lisa,Ballard,DDS,62111 David Lock Suite 581,9.0,South Brent,county_7,FL,83326.0,640 Brian Spring Suite 056,6.0,Stephanieport,county_4,VI,13109.0,democrat,hispanic,819.143.6402x68209,landline,True,False,True,True,True,True,True,2022-05-28 00:00:00,False,False,True,API,6167.0,1596.0,office_1,856.0,Ind.,True,True,False,male,org_3,GsJNOSmJR,LA,8225.0,2022-01-09 00:00:00,2022-01-09 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,062c215e-d709-4000-ae67-72f44d6013aa,Step 2,EKqRrpDTD,xHNDQpJIk,1969-07-29,stephanie56gmail.com,False,Mx.,David,Carly,Weber,II,679 Gentry Point,5.0,East Jesus,county_3,MT,59634.0,264 Hudson Lodge Suite 450,6.0,East Shawnville,county_1,MN,42773.0,independent,asian,001-625-189-7693x7190,landline,True,True,False,True,False,False,True,2021-11-09 00:00:00,True,False,False,API,81.0,7899.0,office_4,3652.0,Dr.,True,True,True,male,org_4,KMUFDWrfG,IL,9390.0,2022-03-28 00:00:00,2022-03-28 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,f6adde3b-497d-4418-9ac0-362b9106f4eb,Step 2,BMBPgIlPM,oNOieDfMj,1972-02-25,hernandezjamesyahoo.com,False,Ms.,Damon,Matthew,Kim,PhD,5000 Jamie Centers Suite 833,3.0,North Anthonyfurt,county_2,MT,74334.0,800 David Well Apt. 314,8.0,Danielburgh,county_5,ID,97002.0,independent,nativeAmerican,(001)770-9035,other,True,True,False,True,False,True,True,2022-01-20 00:00:00,True,False,True,Web,1913.0,4474.0,office_3,5305.0,Mx.,True,False,True,female,org_4,ChFzPuTdD,AZ,7037.0,2022-05-03 00:00:00,2022-05-03 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,84c29c25-54fd-4c86-8f0d-f6f1f5944ecb,Step 2,gjHSRzMxc,SAFyWVffF,1970-03-05,yhortonhotmail.com,True,Dr.,Phillip,Mary,Salazar,DDS,879 Fisher Streets Apt. 892,3.0,Lake Jason,county_1,AR,55474.0,8725 Anderson Avenue,0.0,Gutierrezberg,county_3,WA,74027.0,republican,other,(112)333-1503,landline,True,False,False,False,False,False,True,2022-03-15 00:00:00,True,False,False,Web,3972.0,2144.0,office_4,3932.0,Ind.,True,False,False,male,org_3,SFHclKpfw,AK,7853.0,2022-09-05 00:00:00,2022-09-05 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,e5f6e0d2-6b7d-47cd-8ea7-1176b5cbe10f,Step 2,ZsQkfRitK,zxJFeWNqR,1970-04-10,david895hotmail.com,True,Dr.,Amanda,Paige,Munoz,DDS,009 Sims Islands Apt. 784,7.0,Tamifurt,county_6,AL,74119.0,73879 Daniel Lock Apt. 696,2.0,Bucktown,county_7,MT,83304.0,republican,nativeAmerican,138-440-0505x4663,mobile,False,False,True,False,False,False,False,2022-04-28 00:00:00,False,True,True,Web,7710.0,8844.0,office_1,1558.0,Dr.,False,True,False,male,org_3,ImOIVBfPh,SD,3175.0,2021-11-11 00:00:00,2021-11-11 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,512b2a11-5842-4613-968d-bc6882f8d0d1,Step 2,hUfnvJrVf,ODqsfLQOh,1931-11-05,weberravenyahoo.com,False,Dr.,Michael,Thomas,Shaw,DVM,2566 Taylor Port,6.0,South Richardtown,county_8,LA,27373.0,42885 Vicki Knoll,3.0,Albertshire,county_6,MA,89061.0,republican,black,(460)314-9047x67715,landline,False,False,False,True,False,True,True,2022-09-21 00:00:00,True,False,False,API,5821.0,7691.0,office_1,9000.0,Miss,True,True,True,other,org_2,OidkQQfna,KS,8765.0,2022-07-17 00:00:00,2022-07-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,71d0b236-3a89-4c34-8a16-490d04e95bdd,Step 2,exJCRrUtt,PeicleYBm,1910-08-20,shannon40hotmail.com,True,Dr.,Ryan,Andrew,Kim,IV,47582 Moore Haven Apt. 346,0.0,Garcialand,county_4,AR,57718.0,4311 Bates Mountains Suite 677,3.0,Lake Christopherburgh,county_7,MN,90740.0,democrat,hispanic,699.770.3189x25957,mobile,True,False,False,True,False,True,False,2022-07-08 00:00:00,True,True,False,Tablet,4790.0,8256.0,office_1,4164.0,Ms.,True,False,True,other,org_3,zUgKXooZs,AR,1439.0,2022-04-01 00:00:00,2022-04-01 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,91054c72-cb3c-470d-a46d-f2ef8f8cf839,Step 2,AMWhyvwRv,NFLOpYVSr,1915-04-28,angelaolson4hotmail.com,False,Dr.,Margaret,Adam,Cole,II,60045 Johnson Meadows,1.0,Boydborough,county_5,UT,68083.0,531 Margaret Curve,3.0,Richardborough,county_3,UT,807.0,independent,asian,586-679-2214x533,other,True,True,False,True,True,False,True,2022-07-04 00:00:00,False,False,False,Web,3473.0,4783.0,office_5,2033.0,Ms.,False,False,True,other,org_3,gmZMDGRIJ,OR,374.0,2021-12-31 00:00:00,2021-12-31 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,992b2e20-2781-4f6b-a04f-5d872ef2e6aa,Step 2,NmfZGzIyM,aFcKkCWmz,2006-07-10,velazquezdawngmail.com,True,Mr.,Joseph,Debbie,James,Jr.,2036 Alicia Alley,8.0,West Roytown,county_8,FL,23168.0,4095 Daniel Square,4.0,East Davidton,county_5,SC,79251.0,republican,unknown,+1-968-123-7069,landline,True,True,False,True,False,False,True,2022-08-14 00:00:00,False,True,True,Tablet,3613.0,8092.0,office_6,4979.0,Ind.,False,True,True,female,org_2,iMOUoOtQX,CT,9994.0,2022-05-17 00:00:00,2022-05-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
